,acq_date,latitude,longitude,provincias
1123,2018-08-08,38.4263,-6.4091,Zafra - Río Bodión
1124,2018-08-08,36.9018,-4.8132,Malaga
1125,2018-08-08,37.6334,-5.271,Cordova
1126,2018-08-08,38.9556,-0.2828,Valencia
1127,2018-08-08,38.943000000000005,-0.2942,Valencia
1128,2018-08-08,38.9503,-0.3119,Valencia
1129,2018-08-08,38.9531,-0.2968,Valencia
1130,2018-08-08,38.9475,-0.3275,Valencia
1131,2018-08-08,38.9448,-0.3426,Valencia
1132,2018-08-08,40.7268,-3.5824,Madrid
1133,2018-08-08,40.7309,-3.5627,Cuenca del Medio Jarama
1134,2018-08-08,37.7454,-5.0823,Cordova
1135,2018-08-09,36.6391,-4.5101,Malaga
1136,2018-08-09,36.6406,-4.4984,Malaga
1137,2018-08-11,37.3862,-6.0212,Sevilla
1138,2018-08-11,37.2574,-6.8288,Comarca Metropolitana de Huelva
1139,2018-08-11,42.2242,-8.2472,Pontevedra
1140,2018-08-11,43.5224,-5.7371,Asturias
1141,2018-08-11,42.2218,-8.2609,Pontevedra
1142,2018-08-13,43.5361,-5.8339,Asturias
1143,2018-08-13,41.7673,-7.9943,Montalegre
1144,2018-08-14,43.5255,-5.7449,Asturias
1145,2018-08-14,43.5274,-5.7221,Asturias
1146,2018-08-14,43.5307,-5.7432,Asturias
1147,2018-08-15,43.5372,-5.8306,Asturias
1148,2018-08-15,43.5236,-5.7306,Asturias
1149,2018-08-15,41.1545,-6.8118,Freixo de Espada à Cinta
1150,2018-08-15,41.1528,-6.7995,Freixo de Espada à Cinta
1151,2018-08-15,37.3448,-5.4958,Sevilla
1152,2018-08-15,37.8888,-4.4375,Cordova
1153,2018-08-15,37.8907,-4.4493,Cordova
1154,2018-08-15,41.1512,-6.8165,Braganza District
1155,2018-08-15,41.1502,-6.8239,Freixo de Espada à Cinta
1156,2018-08-15,41.1561,-6.7981,Freixo de Espada à Cinta
1157,2018-08-15,37.1886,-3.4883,Comarca de la Vega de Granada
1158,2018-08-15,37.1901,-3.4768,Comarca de la Vega de Granada
1159,2018-08-15,38.0788,-4.1228,Jaén
1160,2018-08-16,36.5062,-4.7166,Malaga
1161,2018-08-16,38.0675,-4.1247,Jaén
1162,2018-08-16,36.7781,-5.9272,Cádiz
1163,2018-08-17,39.387,-0.4108,Valencia
1164,2018-08-17,36.0938,-5.5722,Campo de Gibraltar
1165,2018-08-17,38.888000000000005,-1.922,Albacete
1166,2018-08-17,38.8896,-1.9106,Albacete
1167,2018-08-17,38.1389,-3.5419,Jaén
1168,2018-08-17,36.0966,-5.5564,Campo de Gibraltar
1169,2018-08-17,36.0993,-5.5411,Campo de Gibraltar
1170,2018-08-17,36.0865,-5.5542,Campo de Gibraltar
1171,2018-08-17,36.0891,-5.5393,Campo de Gibraltar
1172,2018-08-17,41.8636,-8.2362,Ponte da Barca
1173,2018-08-17,41.8668,-8.2195,Ponte da Barca
1174,2018-08-17,41.8687,-8.2314,Arcos de Valdevez
1175,2018-08-18,41.8683,-8.2139,Ponte da Barca
1176,2018-08-18,40.1461,-5.7675,Cáceres
1177,2018-08-18,40.1477,-5.7791,Cáceres
1178,2018-08-18,42.9515,-9.2742,Corunna
1179,2018-08-18,36.0993,-5.5389,Campo de Gibraltar
1180,2018-08-18,36.1011,-5.5501,Campo de Gibraltar
1181,2018-08-18,36.1028,-5.5611,Campo de Gibraltar
1182,2018-08-18,36.0921,-5.5520000000000005,Campo de Gibraltar
1183,2018-08-18,36.0938,-5.563,Campo de Gibraltar
1184,2018-08-18,40.0128,-6.1026,Caceres
1185,2018-08-18,43.5402,-5.8311,Asturias
1186,2018-08-18,40.0557,-4.1729,Toledo
1187,2018-08-19,41.4978,1.9023,Barcelona
1188,2018-08-19,42.5083,1.5290000000000001,Andorra la Vella
1189,2018-08-19,38.0781,-4.1152,Jaén
1190,2018-08-19,37.2629,-6.5354,El Condado
1191,2018-08-19,36.7584,-2.7319,Almeria
1192,2018-08-19,38.6143,-5.0379,Cordova
1193,2018-08-19,36.7609,-2.7175,Almeria
1194,2018-08-19,38.6034,-5.0341,Cordova
1195,2018-08-19,41.9925,-8.7182,Pontevedra
1196,2018-08-20,43.543,-5.8255,Asturias
1197,2018-08-20,36.7593,-2.7206,Almeria
1198,2018-08-20,43.14,-2.9538,Araba / Álava
1199,2018-08-20,39.9101,-4.6386,Toledo
1200,2018-08-20,39.9121,-4.6263,Toledo
1201,2018-08-20,43.1154,-7.0264,Lugo
1202,2018-08-20,43.5229,-5.729,Asturias
1203,2018-08-20,43.5208,-5.7418,Asturias
1204,2018-08-21,42.5868,2.9408,Elne
1205,2018-08-21,36.3728,-6.0899,Cádiz
1206,2018-08-22,43.5463,-5.8315,Asturias
1207,2018-08-22,37.2354,-5.3719,Sevilla
1208,2018-08-22,42.2837,-5.2438,León
1209,2018-08-22,42.1358,-7.2947,Ourense
1210,2018-08-22,42.1375,-7.2829,Ourense
1211,2018-08-23,42.1332,-7.2976,Ourense
1212,2018-08-23,42.1424,-7.2957,Ourense
1213,2018-08-23,42.1403,-7.2832,Ourense
1214,2018-08-23,42.1311,-7.2852,Ourense
1215,2018-08-23,37.8679,-4.8195,Cordova
1216,2018-08-23,36.9245,-2.5051,Almeria
1217,2018-08-23,42.1212,-7.3228,Ourense
1218,2018-08-23,42.1325,-7.3203,Ourense
1219,2018-08-23,42.1346,-7.2738,Ourense
1220,2018-08-23,42.1404,-7.3028,Ourense
1221,2018-08-23,42.1269,-7.3332,Ourense
1222,2018-08-23,42.1288,-7.2934,Ourense
1223,2018-08-23,42.1251,-7.2989,Ourense
1224,2018-08-24,42.1282,-7.282,Ourense
1225,2018-08-24,42.1373,-7.2691,Ourense
1226,2018-08-24,42.1378,-7.2977,Ourense
1227,2018-08-24,38.6121,-0.5828,Alacant / Alicante
1228,2018-08-24,28.5304,-16.3901,Santa Cruz de Tenerife
1229,2018-08-24,41.1842,1.2208,Tarragona
1230,2018-08-24,41.1859,1.2391,Tarragona
1231,2018-08-25,41.1823,1.2346,Tarragonès
1232,2018-08-25,41.1773,1.2309999999999999,Tarragona
1233,2018-08-25,41.1825,1.2241,Tarragonès
1234,2018-08-25,42.6322,-7.9413,Pontevedra
1235,2018-08-25,42.6216,-7.9455,Pontevedra
1236,2018-08-25,42.6251,-7.9633,Pontevedra
1237,2018-08-25,42.6358,-7.959,Pontevedra
1238,2018-08-25,39.0036,-5.9267,Badajoz
1239,2018-08-25,43.5212,-5.7383,Asturias
1240,2018-08-25,42.6295,-7.9546,Pontevedra
1241,2018-08-25,42.6206,-7.9522,Pontevedra
1242,2018-08-25,40.1697,-5.7989999999999995,Cáceres
1243,2018-08-25,40.1627,-5.805,Cáceres
1244,2018-08-25,40.1642,-5.7799,Cáceres
1245,2018-08-26,40.1735,-5.7729,Cáceres
1246,2018-08-26,40.1763,-5.7625,Cáceres
1247,2018-08-26,40.1629,-5.7592,Cáceres
1248,2018-08-26,40.1712,-5.7912,Cáceres
1249,2018-08-26,40.1786,-5.78,Cáceres
1250,2018-08-26,41.8652,-0.5391,Los Monegros
1251,2018-08-26,39.0101,-1.8719,Albacete
1252,2018-08-26,43.5388,-5.8359,Asturias
1253,2018-08-26,43.5427,-5.8285,Asturias
1254,2018-08-27,43.5444,-5.8318,Asturias
1255,2018-08-27,43.5262,-5.7205,Asturias
1256,2018-08-27,43.207,-3.4611,Cantabria
1257,2018-08-27,43.2112,-3.4809,Cantabria
1258,2018-08-27,43.535,-5.8357,Asturias
1259,2018-08-27,43.2081,-3.4722,Cantabria
1260,2018-08-27,42.7385,-6.7206,El Bierzo
1261,2018-08-28,41.098,-6.8014,Freixo de Espada à Cinta
1262,2018-08-28,41.0913,-6.7958,Freixo de Espada à Cinta
1263,2018-08-29,37.6321,-7.5971,MTL
1264,2018-08-29,41.9062,-7.4756,Ourense
1265,2018-08-29,42.6874,-2.9067,Burgos
1266,2018-08-29,42.6892,-2.8858,Araba / Álava
1267,2018-08-29,41.9046,-7.4885,Ourense
1268,2018-08-30,39.0968,-6.4957,Badajoz
1269,2018-08-31,43.5244,-5.7262,Asturias
1270,2018-08-31,40.4125,-3.4452,Madrid
1271,2018-08-31,37.3389,-6.1136,Sevilla
1272,2018-08-31,37.479,-6.0636,Sevilla
1273,2018-09-01,43.1393,-9.0521,Corunna
1274,2018-09-01,43.1409,-9.0646,Terra de Soneira
1275,2018-09-01,43.5268,-5.7274,Asturias
1276,2018-09-01,37.2718,-5.6863,Sevilla
1277,2018-09-01,37.2651,-5.6837,Sevilla
1278,2018-09-01,40.0789,-5.084,Toledo
1279,2018-09-02,43.2715,-2.0223,Gipuzkoa
1280,2018-09-02,43.4098,-6.5624,Asturias
1281,2018-09-02,43.5256,-5.726,Asturias
1282,2018-09-02,43.5273,-5.7414,Asturias
1283,2018-09-02,38.6107,-0.5873,Alacant / Alicante
1284,2018-09-02,37.7982,-4.7721,Cordova
1285,2018-09-02,43.5174,-5.7315,Asturias
1286,2018-09-02,43.4135,-6.5608,Asturias
1287,2018-09-02,43.4056,-6.5927,Asturias
1288,2018-09-02,42.5135,-7.0792,Lugo
1289,2018-09-02,42.5323,-7.0871,Lugo
1290,2018-09-02,42.535,-7.0718,Lugo
1291,2018-09-02,42.5229,-7.082999999999999,Lugo
1292,2018-09-02,42.5255,-7.0684,Lugo
1293,2018-09-02,42.5159,-7.0656,El Bierzo
1294,2018-09-03,42.5225,-7.0694,Lugo
1295,2018-09-03,42.5301,-7.0539,El Bierzo
1296,2018-09-03,42.5318,-7.0672,Lugo
1297,2018-09-03,36.2297,-5.5681,Campo de Gibraltar
1298,2018-09-03,36.2359,-5.5956,Campo de Gibraltar
1299,2018-09-03,36.2253,-5.5917,Campo de Gibraltar
1300,2018-09-03,36.2271,-5.5806,Campo de Gibraltar
1301,2018-09-04,43.5401,-5.8343,Asturias
1302,2018-09-05,41.4957,-5.9922,Zamora
1303,2018-09-05,37.5868,-5.3985,Sevilla
1304,2018-09-05,37.9185,-4.3146,Cordova
1305,2018-09-06,42.7789,-9.1091,Muros
1306,2018-09-07,37.3293,-5.1753,Sevilla
1307,2018-09-07,37.1035,-5.6022,Sevilla
1308,2018-09-07,37.3236,-5.1878,Sevilla
1309,2018-09-07,37.3276,-5.1684,Sevilla
1310,2018-09-07,37.3281,-5.1824,Sevilla
1311,2018-09-07,39.0495,-1.8439,Albacete
1312,2018-09-07,38.6015,-0.6689,Alacant / Alicante
1313,2018-09-07,40.1281,-6.7812,Cáceres
1314,2018-09-07,41.4944,-6.0698,Zamora
1315,2018-09-07,41.496,-6.0576,Zamora
1316,2018-09-07,42.6611,-8.6279,Pontevedra
1317,2018-09-07,41.4928,-6.082000000000001,Zamora
1318,2018-09-08,41.4932,-6.0627,Zamora
1319,2018-09-08,37.6097,-5.8294,Sevilla
1320,2018-09-09,42.8636,-2.6667,Araba / Álava
1321,2018-09-09,43.5427,-5.8312,Asturias
1322,2018-09-09,42.6608,-3.2023,La Bureba
1323,2018-09-10,28.0688,-16.5294,Santa Cruz de Tenerife
1324,2018-09-10,37.3803,-6.341,Sevilla
1325,2018-09-10,37.3819,-6.3298,Sevilla
1326,2018-09-10,42.426,-2.1811,Navarre
1327,2018-09-10,39.9541,-4.9236,Toledo
1328,2018-09-10,39.9556,-4.9111,Toledo
1329,2018-09-10,42.6871,-5.5859,León
1330,2018-09-11,38.9105,-6.8568,Tierra de Badajoz
1331,2018-09-11,37.1324,-5.6467,Sevilla
1332,2018-09-11,36.8474,-5.7295,Cádiz
1333,2018-09-11,37.1319,-5.6408,Sevilla
1334,2018-09-11,43.3294,-6.2399,Asturias
1335,2018-09-11,43.5248,-5.7281,Asturias
1336,2018-09-12,29.3887,-13.5102,Las Palmas
1337,2018-09-12,37.1288,-5.6399,Sevilla
1338,2018-09-12,41.7661,-8.0109,Vila Real
1339,2018-09-14,37.2397,-6.4083,El Condado
1340,2018-09-14,42.1349,-7.2787,Ourense
1341,2018-09-14,42.1243,-7.2885,Ourense
1342,2018-09-14,41.961000000000006,-7.5565,Ourense
1343,2018-09-14,42.1334,-7.2911,Ourense
1344,2018-09-15,42.1315,-7.2867,Ourense
1345,2018-09-15,42.1291,-7.2732,Ourense
1346,2018-09-15,43.1463,-2.2411,Gipuzkoa
1347,2018-09-15,42.0253,-7.0675,Ourense
1348,2018-09-15,42.1208,-7.2892,Ourense
1349,2018-09-16,42.5853,-1.6082,Navarre
1350,2018-09-16,42.5829,-1.5947,Navarre
1351,2018-09-16,38.8146,-7.0475,Tierra de Badajoz
1352,2018-09-16,38.828,-7.0528,Tierra de Badajoz
1353,2018-09-16,42.6463,-1.6896,Navarre
1354,2018-09-16,41.8753,-8.1452,Ourense
1355,2018-09-16,41.8732,-8.1577,Ourense
1356,2018-09-18,43.5247,-5.7286,Asturias
1357,2018-09-18,38.611,-0.5871,Alacant / Alicante
1358,2018-09-18,42.1497,-7.034,Ourense
1359,2018-09-18,41.8894,-7.2701,Ourense
1360,2018-09-18,41.8769,-7.2816,Ourense
1361,2018-09-18,41.8868,-7.2844,Ourense
1362,2018-09-19,41.4505,0.3991,Segrià
1363,2018-09-19,42.5861,-1.9099,Navarre
1364,2018-09-19,28.4622,-17.8496,Santa Cruz de Tenerife
1365,2018-09-19,41.9664,-7.5332,Ourense
1366,2018-09-19,41.9647,-7.553999999999999,Ourense
1367,2018-09-19,41.9668,-7.5478,Ourense
1368,2018-09-19,41.9687,-7.5264,Ourense
1369,2018-09-20,42.717,-1.7443,Navarre
1370,2018-09-20,42.7187,-1.7585,Navarre
1371,2018-09-20,37.2768,-4.7299,Sevilla
1372,2018-09-20,37.6425,-3.9185,Jaén
1373,2018-09-21,36.9725,-6.0078,Sevilla
1374,2018-09-21,36.719,-5.8245,Cádiz
1375,2018-09-21,36.9343,-5.8986,Sevilla
1376,2018-09-21,36.937,-5.8839,Sevilla
1377,2018-09-21,41.8673,-7.3782,Ourense
1378,2018-09-22,43.528,-5.7284,Asturias
1379,2018-09-22,43.1386,-2.2435,Gipuzkoa
1380,2018-09-22,42.6152,-9.0274,Corunna
1381,2018-09-23,42.8594,-2.5578,Araba / Álava
1382,2018-09-23,38.8094,-6.8173,Tierra de Badajoz
1383,2018-09-23,41.9629,-4.4898,Palencia
1384,2018-09-23,37.365,-6.3518,El Condado
1385,2018-09-23,37.2215,-5.8678,Sevilla
1386,2018-09-23,42.82899999999999,0.7176,Lleida
1387,2018-09-23,42.8558,-2.5564,Araba / Álava
1388,2018-09-23,43.2691,-2.0228,Gipuzkoa
1389,2018-09-23,41.98,-4.5252,Palencia
1390,2018-09-23,37.5703,-5.4435,Sevilla
1391,2018-09-23,40.1817,-5.6542,Cáceres
1392,2018-09-23,40.18,-5.6666,Cáceres
1393,2018-09-23,41.7124,-8.0583,Montalegre
1394,2018-09-24,40.1868,-5.6568,Cáceres
1395,2018-09-24,36.9009,-5.837999999999999,Cádiz
1396,2018-09-25,43.16,-7.9597,Galicia
1397,2018-09-25,37.8268,-4.8235,Cordova
1398,2018-09-25,37.8252,-4.8123,Cordova
1399,2018-09-25,39.0593,-5.5826,Badajoz
1400,2018-09-25,37.1253,-4.5788,Malaga
1401,2018-09-25,37.0022,-5.7611,Sevilla
1402,2018-09-25,37.1236,-4.5677,Malaga
1403,2018-09-25,37.585,-5.8432,Sevilla
1404,2018-09-25,37.8292,-4.8224,Cordova
1405,2018-09-25,37.8218,-4.8269,Cordova
1406,2018-09-25,42.7085,-1.7303,Navarre
1407,2018-09-25,42.6986,-1.7387,Navarre
1408,2018-09-25,42.7016,-1.7227,Navarre
1409,2018-09-25,42.7055,-1.7463,Navarre
1410,2018-09-25,37.5239,-5.4769,Sevilla
1411,2018-09-25,43.5383,-5.8345,Asturias
1412,2018-09-26,41.8437,-6.6278,Bragança
1413,2018-09-26,41.8419,-6.6159,Bragança
1414,2018-09-26,43.5275,-5.7332,Asturias
1415,2018-09-26,41.7806,-8.3455,Viana do Castelo
1416,2018-09-26,43.5242,-5.7412,Asturias
1417,2018-09-26,36.9378,-5.8838,Sevilla
1418,2018-09-26,41.7858,-8.3575,Ponte da Barca
1419,2018-09-26,43.5258,-5.7308,Asturias
1420,2018-09-27,37.6669,-5.2363,Cordova
1421,2018-09-27,37.1259,-5.7465,Sevilla
1422,2018-09-27,41.4838,2.1077,Barcelona
1423,2018-09-27,37.029,-5.0957,Sevilla
1424,2018-09-28,42.8515,-6.8517,Leon
1425,2018-09-28,43.4396,-7.8155,Corunna
1426,2018-09-28,43.4373,-7.8023,Lugo
1427,2018-09-28,37.5568,-5.9125,Sevilla
1428,2018-09-28,38.2515,-6.3457,Badajoz
1429,2018-09-28,38.9146,-5.6543,Badajoz
1430,2018-09-28,38.2537,-6.3327,Badajoz
1431,2018-09-28,37.5471,-5.9165,Sevilla
1432,2018-09-29,43.5229,-5.7137,Asturias
1433,2018-09-29,43.5248,-5.7416,Asturias
1434,2018-09-29,41.9213,-7.4882,Ourense
1435,2018-09-29,41.9258,-7.513999999999999,Ourense
1436,2018-09-29,41.9232,-7.5201,Ourense
1437,2018-09-29,42.6419,-7.9691,Pontevedra
1438,2018-09-29,43.5214,-5.7443,Asturias
1439,2018-09-29,40.1889,-5.6541,Cáceres
1440,2018-09-29,40.1922,-5.6596,Cáceres
1441,2018-09-29,42.0118,-8.0347,Ourense
1442,2018-09-29,42.0264,-8.0141,Ourense
1443,2018-09-30,41.9278,0.185,Huesca
1444,2018-09-30,39.8763,-6.832999999999999,Cáceres
1445,2018-09-30,38.9936,-5.7055,Badajoz
1446,2018-09-30,39.1021,-5.8485,Badajoz
1447,2018-09-30,39.8652,-6.8233,Cáceres
1448,2018-09-30,42.481,-7.7783,Ourense
1449,2018-09-30,38.881,-6.3805,Badajoz
1450,2018-09-30,38.8937,-6.4558,Badajoz
1451,2018-09-30,38.8156,-7.0718,Tierra de Badajoz
1452,2018-09-30,38.9231,-5.6108,Badajoz
1453,2018-09-30,43.1513,-3.6188,Burgos
1454,2018-10-01,43.1394,-7.4893,Lugo
1455,2018-10-01,43.1477,-7.5223,Lugo
1456,2018-10-01,42.9783,-8.4009,Ordes
1457,2018-10-01,43.5195,-5.7333,Asturias
1458,2018-10-01,42.9863,-8.408,Corunna
1459,2018-10-01,41.7678,-8.0417,Montalegre
1460,2018-10-01,41.7694,-8.0259,Terras de Bouro
1461,2018-10-01,37.6157,-5.4515,Sevilla
1462,2018-10-01,42.8884,-6.6874,El Bierzo
1463,2018-10-01,42.8749,-6.6799,El Bierzo
1464,2018-10-02,42.8947,-6.6728,El Bierzo
1465,2018-10-02,42.8808,-6.6754,El Bierzo
1466,2018-10-02,42.8755,-6.6844,El Bierzo
1467,2018-10-02,38.434,-0.5065,Alacant / Alicante
1468,2018-10-02,37.3148,-5.2473,Sevilla
1469,2018-10-02,36.1466,-5.7698,Campo de Gibraltar
1470,2018-10-02,36.1484,-5.7809,Campo de Gibraltar
1471,2018-10-02,36.6056,-5.9256,Cádiz
1472,2018-10-02,37.5027,-5.8035,Sevilla
1473,2018-10-02,37.7553,-7.0231,El Andévalo
1474,2018-10-02,37.6078,-5.4631,Sevilla
1475,2018-10-02,37.6252,-5.5757,Sevilla
1476,2018-10-02,37.6149,-5.4496,Sevilla
1477,2018-10-02,37.6167,-5.4609,Sevilla
1478,2018-10-02,37.6009,-5.4877,Sevilla
1479,2018-10-02,37.6064,-5.4628,Sevilla
1480,2018-10-02,38.9433,-6.7706,Tierra de Badajoz
1481,2018-10-02,40.9702,-7.0461,Figueira de Castelo Rodrigo
1482,2018-10-02,40.9737,-7.042999999999999,Vila Nova de Foz Coa
1483,2018-10-02,40.9763,-7.0198,Guarda
1484,2018-10-02,42.4652,-3.6703,Burgos
1485,2018-10-02,42.8745,-6.6834,El Bierzo
1486,2018-10-02,42.6545,-8.6595,Pontevedra
1487,2018-10-02,43.5963,-7.803,Ortegal
1488,2018-10-02,43.3739,-7.3116,Lugo
1489,2018-10-02,43.5319,-5.736000000000001,Asturias
1490,2018-10-02,43.523,-5.7336,Asturias
1491,2018-10-03,42.9159,-4.0066,Cantabria
1492,2018-10-03,41.0776,0.4083,Terra Alta
1493,2018-10-03,42.5973,-2.1358,Navarre
1494,2018-10-03,42.5951,-2.1302,Navarre
1495,2018-10-03,42.9667,-0.7016,Oloron-Sainte-Marie
1496,2018-10-03,42.0685,-8.4721,Viana do Castelo
1497,2018-10-03,42.0527,-8.456,Monção
1498,2018-10-03,42.0572,-8.4769,Monção
1499,2018-10-03,42.06399999999999,-8.4511,Monção
